countryName_,year_,value_Usd_,status_,continent_
Israel,2013,55578800000.00,Normal value,Asia
Israel,2014,47300530000.00,Normal value,Asia
Israel,2015,56371100000.00,Normal value,Asia
Israel,2016,51823858462.34,Normal value,Asia
Israel,2017,69037746840.05,Normal value,Asia
Israel,2018,62440270000.00,Normal value,Asia
Israel,2019,68468730000.00,Normal value,Asia
Israel,2020,104642810000.00,Normal value,Asia
Israel,2021,106291370000.00,Normal value,Asia
Israel,2022,111767480000.00,Normal value,Asia
Israel,2023,94955010000.00,Normal value,Asia
Israel,2024,46458590000.00,Normal value,Asia
Italy,1975,1637000000.00,Normal value,Europe
Italy,1976,1256000000.00,Normal value,Europe
Italy,1977,866000000.00,Normal value,Europe
Italy,1978,1968000000.00,Normal value,Europe
Italy,1979,3460700000.00,Normal value,Europe
Italy,1980,8573800000.00,Normal value,Europe
Italy,1981,10850100000.00,Normal value,Europe
Italy,1982,2787300000.00,Normal value,Europe
Italy,1983,3871700000.00,Normal value,Europe
Italy,1984,4045400000.00,Normal value,Europe
Italy,1985,13714280000.00,Normal value,Europe
Italy,1986,38351200000.00,Normal value,Europe
Italy,1987,32379400000.00,Normal value,Europe
Italy,1988,31604400000.00,Normal value,Europe
Italy,1989,42033300000.00,Normal value,Europe
Italy,1990,42170000000.00,Normal value,Europe
Italy,1991,23433200000.00,Normal value,Europe
Italy,1992,27632100000.00,Normal value,Europe
Italy,1993,65943300000.00,Normal value,Europe
Italy,1994,119347400000.00,Normal value,Europe
Italy,1995,87085100000.00,Normal value,Europe
Italy,1996,102544800000.00,Normal value,Europe
Italy,1997,203132300000.00,Normal value,Europe
Italy,1998,485934800000.00,Normal value,Europe
Italy,1999,535981000000.00,Normal value,Europe
Italy,2000,989553600000.00,Normal value,Europe
Italy,2001,599668800000.00,Normal value,Europe
Italy,2002,576460100000.00,Normal value,Europe
Italy,2003,732470860000.00,Normal value,Europe
Italy,2004,900204160000.00,Normal value,Europe
Italy,2005,1054772710000.00,Normal value,Europe
Italy,2006,1208950290000.00,Normal value,Europe
Italy,2007,2213561990000.00,Normal value,Europe
Italy,2008,1384425960000.00,Normal value,Europe
Italy,2009,926817220000.00,Normal value,Europe
Italy,2010,665858470000.00,Normal value,Europe
Italy,2011,846602000000.00,Normal value,Europe
Italy,2012,782606000000.00,Normal value,Europe
Italy,2013,769991000000.00,Normal value,Europe
Italy,2014,2055661000000.00,Normal value,Europe
Jamaica,1993,293300000.00,Normal value,North America
Jamaica,1994,161400000.00,Normal value,North America
Jamaica,1995,97690000.00,Normal value,North America
Jamaica,1996,136160000.00,Normal value,North America
Jamaica,1997,132210000.00,Normal value,North America
Jamaica,1998,55710000.00,Normal value,North America
Jamaica,1999,53850000.00,Normal value,North America
Jamaica,2000,76300000.00,Normal value,North America
Jamaica,2001,124000000.00,Normal value,North America
Jamaica,2002,153200000.00,Normal value,North America
Jamaica,2011,256040000.00,Normal value,North America
Jamaica,2012,716400000.00,Normal value,North America
Jamaica,2013,71000000.00,Normal value,North America
Jamaica,2014,125200000.00,Normal value,North America
Jamaica,2015,612930000.00,Normal value,North America
Jamaica,2016,407580000.00,Normal value,North America
Jamaica,2017,342180000.00,Normal value,North America
Jamaica,2018,562590000.00,Normal value,North America
Jamaica,2019,784870000.00,Normal value,North America
Jamaica,2020,45170000.00,Normal value,North America
Jamaica,2022,182200000.00,Normal value,North America
Jamaica,2023,279920000.00,Normal value,North America
Jamaica,2024,482560000.00,Normal value,North America
Japan,1975,60212610000.00,Normal value,Asia
Japan,1976,92171480000.00,Normal value,Asia
Japan,1977,102827000000.00,Normal value,Asia
Japan,1978,194034000000.00,Normal value,Asia
Japan,1979,166261260000.00,Normal value,Asia
Japan,1980,180196400000.00,Normal value,Asia
Japan,1981,256454360000.00,Normal value,Asia
Japan,1982,175097550000.00,Normal value,Asia
Japan,1983,272156880000.00,Normal value,Asia
Japan,1984,320277200000.00,Normal value,Asia
Japan,1985,455099560000.00,Normal value,Asia
Japan,1986,1155995930000.00,Normal value,Asia
Japan,1987,2014249660000.00,Normal value,Asia
Japan,1988,2542913790000.00,Normal value,Asia
Japan,1989,2609244310000.00,Normal value,Asia
Japan,1990,1540570390000.00,Normal value,Asia
Japan,1991,1030891100000.00,Normal value,Asia
Japan,1992,606281820000.00,Normal value,Asia
Japan,1993,909672500000.00,Normal value,Asia
Japan,1994,1069508520000.00,Normal value,Asia
Japan,1995,1144393100000.00,Normal value,Asia
Japan,1996,1189212200000.00,Normal value,Asia
Japan,1997,1042327000000.00,Normal value,Asia
Japan,1998,1045479810000.00,Normal value,Asia
Japan,1999,2028693270000.00,Normal value,Asia
Japan,2000,2481024210000.00,Normal value,Asia
Japan,2001,1701945370000.00,Normal value,Asia
Japan,2002,1732589850000.00,Normal value,Asia
Japan,2003,2327856190000.00,Normal value,Asia
Japan,2004,3457685670000.00,Normal value,Asia
Japan,2005,4337679650000.00,Normal value,Asia
Japan,2006,5498545140000.00,Normal value,Asia
Japan,2007,6585830110000.00,Normal value,Asia
Japan,2008,6208708320000.00,Normal value,Asia
Japan,2009,3868144490000.00,Normal value,Asia
Japan,2010,4270296890000.00,Normal value,Asia
Japan,2011,4310282370000.00,Normal value,Asia
Japan,2012,3346412600000.00,Normal value,Asia
Japan,2013,6083165810000.00,Normal value,Asia
Japan,2014,4844710410000.00,Normal value,Asia
Japan,2015,5571527250000.00,Normal value,Asia
Japan,2016,5230238447398.79,Normal value,Asia
Japan,2017,5778429302687.51,Normal value,Asia
Japan,2018,6304085320000.00,Normal value,Asia
Japan,2019,5097597060000.00,Normal value,Asia
Japan,2020,6337219210000.00,Normal value,Asia
Japan,2021,6343178610000.00,Normal value,Asia
Japan,2022,5858127450000.00,Normal value,Asia
Japan,2023,6370514330000.00,Normal value,Asia
Japan,2024,7384575420000.00,Normal value,Asia
Jordan,1993,1325900000.00,Normal value,Asia
Jordan,1994,703200000.00,Normal value,Asia
Jordan,1995,591000000.00,Normal value,Asia
Jordan,1996,350200000.00,Normal value,Asia
Jordan,1997,500900000.00,Normal value,Asia
Jordan,1998,652200000.00,Normal value,Asia
Jordan,1999,548500000.00,Normal value,Asia
Jordan,2000,471400000.00,Normal value,Asia
Jordan,2001,943400000.00,Normal value,Asia
Jordan,2002,1339200000.00,Normal value,Asia
Jordan,2003,2616600000.00,Normal value,Asia
Jordan,2004,5350200000.00,Normal value,Asia
Jordan,2005,23815600000.00,Normal value,Asia
Jordan,2006,19557200000.00,Normal value,Asia
Jordan,2007,17427100000.00,Normal value,Asia
Jordan,2008,27192780000.00,Normal value,Asia
Jordan,2009,12905330000.00,Normal value,Asia
Jordan,2010,8597360000.00,Normal value,Asia
Jordan,2011,3897390000.00,Normal value,Asia
Jordan,2012,2729780000.00,Normal value,Asia
Jordan,2013,3427410000.00,Normal value,Asia
Jordan,2014,3092270000.00,Normal value,Asia
Jordan,2015,3554980000.00,Normal value,Asia
Jordan,2016,2584523809.52,Normal value,Asia
Jordan,2017,2334520769.78,Normal value,Asia
Jordan,2018,2363600000.00,Normal value,Asia
Jordan,2019,1684920000.00,Normal value,Asia
Jordan,2020,1473000000.00,Normal value,Asia
Jordan,2021,2695460000.00,Normal value,Asia
Jordan,2022,2537360000.00,Normal value,Asia
Jordan,2023,2052480000.00,Normal value,Asia
Jordan,2024,1509820000.00,Normal value,Asia
Kazakhstan,2002,30000000.00,Normal value,Asia
Kazakhstan,2003,438450000.00,Normal value,Asia
Kazakhstan,2004,1016410000.00,Normal value,Asia
Kazakhstan,2005,1040850000.00,Normal value,Asia
Kazakhstan,2006,2438560000.00,Normal value,Asia
Kazakhstan,2007,9005240000.00,Normal value,Asia
Kazakhstan,2008,3740720000.00,Normal value,Asia
Kazakhstan,2009,4265280000.00,Normal value,Asia
Kazakhstan,2010,526360000.00,Normal value,Asia
Kazakhstan,2011,545740000.00,Normal value,Asia
Kazakhstan,2012,1123000000.00,Normal value,Asia
Kazakhstan,2013,700900000.00,Normal value,Asia
Kazakhstan,2014,861600000.00,Normal value,Asia
Kazakhstan,2015,2656490000.00,Normal value,Asia
Kazakhstan,2016,741676553.60,Normal value,Asia
Kazakhstan,2017,785262029.07,Normal value,Asia
Kazakhstan,2018,1271300000.00,Normal value,Asia
Kazakhstan,2019,345400000.00,Normal value,Asia
Kazakhstan,2020,416950000.00,Normal value,Asia
Kazakhstan,2021,1004570000.00,Normal value,Asia
Kazakhstan,2022,352390000.00,Normal value,Asia
Kazakhstan,2023,763610000.00,Normal value,Asia
Kazakhstan,2024,456520000.00,Normal value,Asia
Kenya,1993,12100000.00,Normal value,Africa
Kenya,1994,68600000.00,Normal value,Africa
Kenya,1995,59850000.00,Normal value,Africa
Kenya,1996,71180000.00,Normal value,Africa
Kenya,1997,97490000.00,Normal value,Africa
Kenya,1998,74200000.00,Normal value,Africa
Kenya,1999,48500000.00,Normal value,Africa
Kenya,2000,37800000.00,Normal value,Africa
Kenya,2001,39300000.00,Normal value,Africa
Kenya,2002,37380000.00,Normal value,Africa
Kenya,2003,200000000.00,Normal value,Africa
Kenya,2004,283840000.00,Normal value,Africa
Kenya,2005,504120000.00,Normal value,Africa
Kenya,2006,1364270000.00,Normal value,Africa
Kenya,2007,1127770000.00,Normal value,Africa
Kenya,2008,742200000.00,Normal value,Africa
Kenya,2009,198340000.00,Normal value,Africa
Kenya,2010,793530000.00,Normal value,Africa
Kenya,2011,917250000.00,Normal value,Africa
Kenya,2012,1008100000.00,Normal value,Africa
Kenya,2013,1804700000.00,Normal value,Africa
Kenya,2014,1010900000.00,Normal value,Africa
Kenya,2015,683050000.00,Normal value,Africa
Kenya,2016,815820000.00,Normal value,Africa
Kenya,2019,472010000.00,Normal value,Africa
Kenya,2020,484040000.00,Normal value,Africa
Kenya,2021,526690000.00,Normal value,Africa
Kenya,2022,351090000.00,Normal value,Africa
Kenya,2023,330760000.00,Normal value,Africa
Kenya,2024,409950000.00,Normal value,Africa
"Korea, Rep.",1979,2700000000.00,Normal value,Asia
"Korea, Rep.",1980,1866300000.00,Normal value,Asia
"Korea, Rep.",1981,3617700000.00,Normal value,Asia
"Korea, Rep.",1982,2635550000.00,Normal value,Asia
"Korea, Rep.",1983,2203140000.00,Normal value,Asia
"Korea, Rep.",1984,3768630000.00,Normal value,Asia
"Korea, Rep.",1985,4067180000.00,Normal value,Asia
"Korea, Rep.",1986,11142330000.00,Normal value,Asia
"Korea, Rep.",1987,25866350000.00,Normal value,Asia
"Korea, Rep.",1988,84959278000.00,Normal value,Asia
"Korea, Rep.",1989,119481390000.00,Normal value,Asia
"Korea, Rep.",1990,74616040000.00,Normal value,Asia
"Korea, Rep.",1991,82543250000.00,Normal value,Asia
"Korea, Rep.",1992,115175330000.00,Normal value,Asia
"Korea, Rep.",1993,210539070000.00,Normal value,Asia
"Korea, Rep.",1994,286829400000.00,Normal value,Asia
"Korea, Rep.",1995,184227050000.00,Normal value,Asia
"Korea, Rep.",1996,177506200000.00,Normal value,Asia
"Korea, Rep.",1997,170825900000.00,Normal value,Asia
"Korea, Rep.",1998,160370260000.00,Normal value,Asia
"Korea, Rep.",1999,764683790000.00,Normal value,Asia
"Korea, Rep.",2000,495365930000.00,Normal value,Asia
"Korea, Rep.",2001,374013950000.00,Normal value,Asia
"Korea, Rep.",2002,580979270000.00,Normal value,Asia
"Korea, Rep.",2003,457213710000.00,Normal value,Asia
"Korea, Rep.",2004,525823420000.00,Normal value,Asia
"Korea, Rep.",2005,1199717440000.00,Normal value,Asia
"Korea, Rep.",2006,1339271820000.00,Normal value,Asia
"Korea, Rep.",2007,1917885830000.00,Normal value,Asia
"Korea, Rep.",2008,1187222280000.00,Normal value,Asia
"Korea, Rep.",2009,1685458380000.00,Normal value,Asia
"Korea, Rep.",2010,1629753530000.00,Normal value,Asia
"Korea, Rep.",2011,1934405350000.00,Normal value,Asia
"Korea, Rep.",2012,1584674350000.00,Normal value,Asia
"Korea, Rep.",2013,1329851670000.00,Normal value,Asia
"Korea, Rep.",2014,1283699570000.00,Normal value,Asia
"Korea, Rep.",2015,1843731080000.00,Normal value,Asia
"Korea, Rep.",2016,1600850346071.08,Normal value,Asia
"Korea, Rep.",2017,2011934132826.63,Normal value,Asia
"Korea, Rep.",2018,2455740150000.00,Normal value,Asia
"Korea, Rep.",2019,1927828750000.00,Normal value,Asia
"Korea, Rep.",2020,5190693110000.00,Normal value,Asia
"Korea, Rep.",2021,5600014130000.00,Normal value,Asia
"Korea, Rep.",2022,3049233810000.00,Normal value,Asia
"Korea, Rep.",2023,3391908250000.00,Normal value,Asia
"Korea, Rep.",2024,3126799760000.00,Normal value,Asia
Kuwait,1993,2588200000.00,Normal value,Asia
Kuwait,1994,1925700000.00,Normal value,Asia
Kuwait,1995,6173400000.00,Normal value,Asia
Kuwait,1996,17790000000.00,Normal value,Asia
Kuwait,1997,32985910000.00,Normal value,Asia
Kuwait,1998,9270560000.00,Normal value,Asia
Kuwait,2001,1165490000.00,Normal value,Asia
Kuwait,2002,2230000000.00,Normal value,Asia
Kuwait,2003,5610000000.00,Normal value,Asia
Kuwait,2004,48454400000.00,Normal value,Asia
Kuwait,2005,92368280000.00,Normal value,Asia
Kuwait,2006,57196160000.00,Normal value,Asia
Kuwait,2011,21400000000.00,Normal value,Asia
Kuwait,2012,21764200000.00,Normal value,Asia
Kuwait,2013,40330800000.00,Normal value,Asia
Kuwait,2015,26892110000.00,Normal value,Asia
Kuwait,2019,3692900000.00,Normal value,Asia
Kuwait,2020,31929240000.00,Normal value,Asia
Kuwait,2021,39715870000.00,Normal value,Asia
Kuwait,2022,42529410000.00,Normal value,Asia
Kuwait,2023,33124500000.00,Normal value,Asia
Kuwait,2024,46387010000.00,Normal value,Asia
Latvia,1995,20000.00,Normal value,Europe
Latvia,1996,11800000.00,Normal value,Europe
Latvia,1997,83100000.00,Normal value,Europe
Latvia,1998,88700000.00,Normal value,Europe
Latvia,1999,43000000.00,Normal value,Europe
Latvia,2000,272700000.00,Normal value,Europe
Latvia,2001,164100000.00,Normal value,Europe
Latvia,2002,188500000.00,Normal value,Europe
Latvia,2003,158200000.00,Normal value,Europe
Latvia,2004,159200000.00,Normal value,Europe
Lebanon,1996,67090000.00,Normal value,Asia
Lebanon,1997,639730000.00,Normal value,Asia
Lebanon,1998,328350000.00,Normal value,Asia
Lebanon,1999,86200000.00,Normal value,Asia
Lebanon,2000,116360000.00,Normal value,Asia
Lebanon,2001,52600000.00,Normal value,Asia
Lebanon,2002,117660000.00,Normal value,Asia
Lebanon,2003,124010000.00,Normal value,Asia
Lebanon,2004,188230000.00,Normal value,Asia
Lebanon,2005,902100000.00,Normal value,Asia
Lebanon,2006,2010570000.00,Normal value,Asia
Lebanon,2007,967400000.00,Normal value,Asia
Lebanon,2008,1711280000.00,Normal value,Asia
Lebanon,2009,1040920000.00,Normal value,Asia
Lebanon,2010,1877260000.00,Normal value,Asia
Lebanon,2011,511490000.00,Normal value,Asia
Lebanon,2012,408000000.00,Normal value,Asia
Lebanon,2013,156900000.00,Normal value,Asia
Lebanon,2014,624400000.00,Normal value,Asia
Lebanon,2015,505220000.00,Normal value,Asia
Lebanon,2016,902710000.00,Normal value,Asia
Lebanon,2017,609983808.24,Normal value,Asia
Lebanon,2018,377170000.00,Normal value,Asia
Lebanon,2019,195970000.00,Normal value,Asia
Lebanon,2020,232340000.00,Normal value,Asia
Lebanon,2021,353070000.00,Normal value,Asia
Lebanon,2022,14110000.00,Normal value,Asia
Lithuania,2003,203800000.00,Normal value,Europe
Lithuania,2004,492900000.00,Normal value,Europe
Luxembourg,1982,17000000.00,Normal value,Europe
Luxembourg,1983,16010000.00,Normal value,Europe
Luxembourg,1984,20140000.00,Normal value,Europe
Luxembourg,1985,42250000.00,Normal value,Europe
Luxembourg,1986,120310000.00,Normal value,Europe
Luxembourg,1987,125450000.00,Normal value,Europe
Luxembourg,1988,255120000.00,Normal value,Europe
Luxembourg,1989,204500000.00,Normal value,Europe
Luxembourg,1990,197250000.00,Normal value,Europe
Luxembourg,1991,147450000.00,Normal value,Europe
Luxembourg,1992,114210000.00,Normal value,Europe
Luxembourg,1993,211240000.00,Normal value,Europe
Luxembourg,1994,268840000.00,Normal value,Europe
Luxembourg,1995,205310000.00,Normal value,Europe
Luxembourg,1996,514100000.00,Normal value,Europe
Luxembourg,1997,995520000.00,Normal value,Europe
Luxembourg,1998,1548420000.00,Normal value,Europe
Luxembourg,1999,951190000.00,Normal value,Europe
Luxembourg,2000,1222420000.00,Normal value,Europe
Luxembourg,2001,430950000.00,Normal value,Europe
Luxembourg,2002,307290000.00,Normal value,Europe
Luxembourg,2003,283010000.00,Normal value,Europe
Luxembourg,2004,396490000.00,Normal value,Europe
Luxembourg,2005,226700000.00,Normal value,Europe
Luxembourg,2006,240370000.00,Normal value,Europe
Luxembourg,2007,244010000.00,Normal value,Europe
Luxembourg,2008,1790660000.00,Normal value,Europe
Luxembourg,2009,280880000.00,Normal value,Europe
Luxembourg,2010,177820000.00,Normal value,Europe
Luxembourg,2011,122730000.00,Normal value,Europe
Luxembourg,2012,114950000.00,Normal value,Europe
Luxembourg,2013,119540000.00,Normal value,Europe
Luxembourg,2014,110450000.00,Normal value,Europe
Luxembourg,2015,95950000.00,Normal value,Europe
Luxembourg,2016,70425208.81,Normal value,Europe
Luxembourg,2017,93543038.42,Normal value,Europe
Luxembourg,2018,79470000.00,Normal value,Europe
Luxembourg,2019,48700000.00,Normal value,Europe
Luxembourg,2020,47910000.00,Normal value,Europe
Luxembourg,2021,63080000.00,Normal value,Europe
Luxembourg,2022,47120000.00,Normal value,Europe
Luxembourg,2023,42050000.00,Normal value,Europe
Luxembourg,2024,39120000.00,Normal value,Europe
Malaysia,1980,2572600000.00,Normal value,Asia
Malaysia,1981,3103870000.00,Normal value,Asia
Malaysia,1982,1223970000.00,Normal value,Asia
Malaysia,1983,2999960000.00,Normal value,Asia
Malaysia,1984,2154930000.00,Normal value,Asia
Malaysia,1985,2399010000.00,Normal value,Asia
Malaysia,1986,1168600000.00,Normal value,Asia
Malaysia,1987,3810980000.00,Normal value,Asia
Malaysia,1988,2503230000.00,Normal value,Asia
Malaysia,1989,6606150000.00,Normal value,Asia
Malaysia,1990,10711640000.00,Normal value,Asia
Malaysia,1991,10684400000.00,Normal value,Asia
Malaysia,1992,18566190000.00,Normal value,Asia
Malaysia,1993,14162584000.00,Normal value,Asia
Malaysia,1994,11942760000.00,Normal value,Asia
Malaysia,1995,60129400000.00,Normal value,Asia
Malaysia,1996,25646550000.00,Normal value,Asia
Malaysia,1997,42592300000.00,Normal value,Asia
Malaysia,1998,26551930000.00,Normal value,Asia
Malaysia,1999,42056320000.00,Normal value,Asia
Malaysia,2000,52511580000.00,Normal value,Asia
Malaysia,2001,21032890000.00,Normal value,Asia
Malaysia,2002,25728420000.00,Normal value,Asia
Malaysia,2003,45712010000.00,Normal value,Asia
Malaysia,2004,54191340000.00,Normal value,Asia
Malaysia,2005,44644510000.00,Normal value,Asia
Malaysia,2006,69145410000.00,Normal value,Asia
Malaysia,2007,154640500000.00,Normal value,Asia
Malaysia,2008,82321320000.00,Normal value,Asia
Malaysia,2009,80838640000.00,Normal value,Asia
Malaysia,2010,114789300000.00,Normal value,Asia
Malaysia,2011,130317510000.00,Normal value,Asia
Malaysia,2012,123657190000.00,Normal value,Asia
Malaysia,2013,142164230000.00,Normal value,Asia
Malaysia,2014,142651430000.00,Normal value,Asia
Malaysia,2015,111481680000.00,Normal value,Asia
Malaysia,2016,98285417642.47,Normal value,Asia
Malaysia,2017,137419329555.60,Normal value,Asia
Malaysia,2018,135334930000.00,Normal value,Asia
Malaysia,2019,108620120000.00,Normal value,Asia
Malaysia,2020,248607740000.00,Normal value,Asia
Malaysia,2021,204379430000.00,Normal value,Asia
Malaysia,2022,110454610000.00,Normal value,Asia
Malaysia,2023,105633710000.00,Normal value,Asia
Malaysia,2024,165924380000.00,Normal value,Asia
Malta,1998,35420000.00,Normal value,Europe
Malta,1999,52700000.00,Normal value,Europe
Malta,2000,185910000.00,Normal value,Europe
Malta,2001,48860000.00,Normal value,Europe
Malta,2002,54850000.00,Normal value,Europe
Malta,2003,51110000.00,Normal value,Europe
Malta,2004,100660000.00,Normal value,Europe
Malta,2005,139480000.00,Normal value,Europe
Malta,2006,270520000.00,Normal value,Europe
Malta,2007,94590000.00,Normal value,Europe
Malta,2008,68090000.00,Normal value,Europe
Malta,2009,36470000.00,Normal value,Europe
Malta,2010,48560000.00,Normal value,Europe
Malta,2011,48770000.00,Normal value,Europe
Malta,2012,44090000.00,Normal value,Europe
Malta,2013,67360000.00,Normal value,Europe
Malta,2014,61460000.00,Normal value,Europe
Malta,2015,88800000.00,Normal value,Europe
Malta,2016,73870539.10,Normal value,Europe
Malta,2017,105439585.19,Normal value,Europe
Malta,2018,98700000.00,Normal value,Europe
Malta,2019,100450000.00,Normal value,Europe
Malta,2020,71670000.00,Normal value,Europe
Malta,2021,36580000.00,Normal value,Europe
Malta,2022,34370000.00,Normal value,Europe
Malta,2023,64350000.00,Normal value,Europe
Malta,2024,53400000.00,Normal value,Europe
Mauritius,1993,37520000.00,Normal value,Africa
Mauritius,1994,83450000.00,Normal value,Africa
Mauritius,1995,53540000.00,Normal value,Africa
Mauritius,1996,99190000.00,Normal value,Africa
Mauritius,1997,122160000.00,Normal value,Africa
Mauritius,1998,94470000.00,Normal value,Africa
Mauritius,1999,70810000.00,Normal value,Africa
Mauritius,2000,65420000.00,Normal value,Africa
Mauritius,2001,105350000.00,Normal value,Africa
Mauritius,2002,55030000.00,Normal value,Africa
Mauritius,2003,102660000.00,Normal value,Africa
Mauritius,2004,114100000.00,Normal value,Africa
Mauritius,2005,139800000.00,Normal value,Africa
Mauritius,2006,156870000.00,Normal value,Africa
Mauritius,2007,411780000.00,Normal value,Africa
Mauritius,2008,348680000.00,Normal value,Africa
Mauritius,2009,340260000.00,Normal value,Africa
Mauritius,2010,365000000.00,Normal value,Africa
Mauritius,2011,510030000.00,Normal value,Africa
Mauritius,2012,295840000.00,Normal value,Africa
Mauritius,2013,321260000.00,Normal value,Africa
Mauritius,2014,463330000.00,Normal value,Africa
Mauritius,2015,460790000.00,Normal value,Africa
Mauritius,2016,319568571.02,Normal value,Africa
Mauritius,2017,449585432.59,Normal value,Africa
Mauritius,2018,455000000.00,Normal value,Africa
Mauritius,2019,373220000.00,Normal value,Africa
Mauritius,2020,310770000.00,Normal value,Africa
Mauritius,2021,306480000.00,Normal value,Africa
Mauritius,2022,243210000.00,Normal value,Africa
Mauritius,2023,258620000.00,Normal value,Africa
Mauritius,2024,253450000.00,Normal value,Africa
Mexico,1978,1336000000.00,Normal value,North America
Mexico,1979,4113270000.00,Normal value,North America
Mexico,1980,3219620000.00,Normal value,North America
Mexico,1981,4181000000.00,Normal value,North America
Mexico,1982,782100000.00,Normal value,North America
Mexico,1983,935950000.00,Normal value,North America
Mexico,1984,1835230000.00,Normal value,North America
Mexico,1985,3042600000.00,Normal value,North America
Mexico,1986,4007450000.00,Normal value,North America
Mexico,1987,10419890000.00,Normal value,North America
Mexico,1988,7672070000.00,Normal value,North America
Mexico,1989,13547450000.00,Normal value,North America
Mexico,1990,18537610000.00,Normal value,North America
Mexico,1991,31648500000.00,Normal value,North America
Mexico,1992,44155420000.00,Normal value,North America
Mexico,1993,62595530000.00,Normal value,North America
Mexico,1994,57168360000.00,Normal value,North America
Mexico,1995,34191800000.00,Normal value,North America
Mexico,1996,43122900000.00,Normal value,North America
Mexico,1997,51705040000.00,Normal value,North America
Mexico,1998,27960160000.00,Normal value,North America
Mexico,1999,34930700000.00,Normal value,North America
Mexico,2000,44700320000.00,Normal value,North America
Mexico,2001,53088620000.00,Normal value,North America
Mexico,2002,25436580000.00,Normal value,North America
Mexico,2003,23082300000.00,Normal value,North America
Mexico,2004,44231400000.00,Normal value,North America
Mexico,2005,54486860000.00,Normal value,North America
Mexico,2006,81840850000.00,Normal value,North America
Mexico,2007,117920480000.00,Normal value,North America
Mexico,2008,84860570000.00,Normal value,North America
Mexico,2009,77556620000.00,Normal value,North America
Mexico,2010,111120160000.00,Normal value,North America
Mexico,2011,99789260000.00,Normal value,North America
Mexico,2012,119686590000.00,Normal value,North America
Mexico,2013,163691860000.00,Normal value,North America
Mexico,2014,128035390000.00,Normal value,North America
Mexico,2015,103654060000.00,Normal value,North America
Mexico,2016,111895470585.11,Normal value,North America
Mexico,2017,109070965641.73,Normal value,North America
Mexico,2018,93796620000.00,Normal value,North America
Mexico,2019,84702670000.00,Normal value,North America
Mexico,2020,82700820000.00,Normal value,North America
Mexico,2021,90302470000.00,Normal value,North America
Mexico,2022,105681430000.00,Normal value,North America
Mexico,2023,116102690000.00,Normal value,North America
Mexico,2024,109498560000.00,Normal value,North America
Montenegro,2007,357020000.00,Normal value,Europe
Montenegro,2008,83270000.00,Normal value,Europe
Montenegro,2010,44400000.00,Normal value,Europe
Montenegro,2011,76590000.00,Normal value,Europe
Montenegro,2012,43510000.00,Normal value,Europe
Morocco,1993,488000000.00,Normal value,Africa
Morocco,1994,812700000.00,Normal value,Africa
Morocco,1995,2446200000.00,Normal value,Africa
Morocco,1996,2070600000.00,Normal value,Africa
Morocco,1997,3167000000.00,Normal value,Africa
Morocco,1998,5206900000.00,Normal value,Africa
Morocco,1999,8365000000.00,Normal value,Africa
Morocco,2000,3155900000.00,Normal value,Africa
Morocco,2001,1733700000.00,Normal value,Africa
Morocco,2002,998900000.00,Normal value,Africa
Morocco,2003,2578500000.00,Normal value,Africa
Morocco,2004,3928700000.00,Normal value,Africa
Morocco,2005,7890600000.00,Normal value,Africa
Morocco,2006,9859300000.00,Normal value,Africa
Morocco,2007,23172000000.00,Normal value,Africa
Morocco,2008,13766900000.00,Normal value,Africa
Morocco,2009,7913100000.00,Normal value,Africa
Morocco,2010,6098300000.00,Normal value,Africa
Morocco,2011,4092520000.00,Normal value,Africa
Morocco,2012,3492990000.00,Normal value,Africa
Morocco,2013,3236760000.00,Normal value,Africa
Morocco,2014,3039870000.00,Normal value,Africa
Morocco,2015,2919000000.00,Normal value,Africa
Morocco,2016,3177675707.78,Normal value,Africa
Morocco,2017,4227434946.62,Normal value,Africa
Morocco,2018,3901620000.00,Normal value,Africa
Morocco,2019,3260540000.00,Normal value,Africa
Morocco,2020,3703960000.00,Normal value,Africa
Morocco,2021,4408040000.00,Normal value,Africa
Morocco,2022,3068120000.00,Normal value,Africa
Morocco,2023,3382230000.00,Normal value,Africa
Morocco,2024,6019400000.00,Normal value,Africa
Namibia,1994,12200000.00,Normal value,Africa
Namibia,1995,2990000.00,Normal value,Africa
Namibia,1996,37710000.00,Normal value,Africa
Namibia,1997,23100000.00,Normal value,Africa
Namibia,1998,12980000.00,Normal value,Africa
Namibia,1999,22380000.00,Normal value,Africa
Namibia,2000,18520000.00,Normal value,Africa
Namibia,2001,5200000.00,Normal value,Africa
Namibia,2002,1620000.00,Normal value,Africa
Namibia,2003,2740000.00,Normal value,Africa
Namibia,2004,19880000.00,Normal value,Africa
Namibia,2005,5520000.00,Normal value,Africa
Namibia,2006,17300000.00,Normal value,Africa
Namibia,2007,20480000.00,Normal value,Africa
Namibia,2008,14650000.00,Normal value,Africa
Namibia,2009,24990000.00,Normal value,Africa
Namibia,2010,20250000.00,Normal value,Africa
Namibia,2011,12760000.00,Normal value,Africa
Namibia,2012,59900000.00,Normal value,Africa
Namibia,2013,33600000.00,Normal value,Africa
Namibia,2014,69820000.00,Normal value,Africa
Namibia,2018,61600000.00,Normal value,Africa
Namibia,2019,98080000.00,Normal value,Africa
Namibia,2020,36420000.00,Normal value,Africa
Namibia,2021,28250000.00,Normal value,Africa
Namibia,2022,35830000.00,Normal value,Africa
Namibia,2023,28400000.00,Normal value,Africa
